FIPS,County,State,Total.Pop.2023,Sex.Ratio.2023,Sex.Ratio.2013,Sex.Ratio.2003,Sex.Ratio.Age.0.19.2023,Sex.Ratio.Age.20.39.2023,Sex.Ratio.Age.40.59.2023,Sex.Ratio.Age.60.79.2023,Sex.Ratio.Age.80plus.2023
6051,Mono County,California,13066,114.2669728,113.9142336,119.3815478,101.6813451,115.2572442,115.819568,125.6315007,98.7394958
6053,Monterey County,California,430723,103.06299,104.8761751,107.1727182,102.9004593,108.8755144,109.8868839,93.57301858,71.83830172
6055,Napa County,California,133216,100.7807201,99.28327694,100.0184732,107.2857764,106.2757202,101.7393851,94.29860802,79.42789035
6057,Nevada County,California,102037,97.53557255,97.49944544,97.90044234,107.5035916,102.2415558,102.5010318,90.40377247,77.47603834
6059,Orange County,California,3135755,97.96508068,97.61810657,99.24442753,104.518527,102.7305514,98.24265981,90.83322545,68.906065
6061,Placer County,California,423561,96.74431567,95.54953788,95.93791991,106.4639097,101.2048447,99.65637584,86.643026,70.37329959
6063,Plumas County,California,19131,100.2826633,99.96825061,101.2326656,104.6739758,96.00912201,98.98989899,100.679067,102.3372287
6065,Riverside County,California,2492442,100.6827802,99.05978353,100.0221075,104.5531551,104.5746634,102.1222622,93.52961941,74.84383435
6067,Sacramento County,California,1584288,96.93390861,95.52910649,96.23325236,105.3897719,101.2114601,98.24506016,85.69797666,64.04868903
6069,San Benito County,California,68175,101.6057488,99.54331532,103.5800926,100.6186007,107.2747622,106.2455642,96.69550173,60.50354052
6071,San Bernardino County,California,2195611,100.1297063,98.91200642,100.1039821,105.2393854,105.929764,99.18287851,89.28143452,67.37008626
6073,San Diego County,California,3269973,102.1226765,100.8270166,100.450533,105.9358032,111.3086982,102.5570838,90.91964092,67.73319718
6075,San Francisco County,California,808988,105.5037202,103.7074241,103.0504836,104.1361361,109.2359471,116.119075,98.11119612,67.45718621
6077,San Joaquin County,California,800965,100.1826966,98.60139464,100.5366778,105.3802426,103.8102391,102.6675122,90.11202258,64.34370771
6079,San Luis Obispo County,California,281639,101.6286995,103.8267041,105.7357153,104.8612704,113.1703314,106.4139053,89.70011598,74.95673671
6081,San Mateo County,California,726353,99.05699417,96.77629625,98.05081508,105.6790123,107.3200326,100.2546499,89.88340807,66.69738118
6083,Santa Barbara County,California,441257,99.96419961,100.5384903,100.6788042,101.8381035,106.1430459,104.4051615,91.67539267,68.85014967
6085,Santa Clara County,California,1877592,103.728676,101.0553541,103.0414361,105.3498834,113.9998931,104.1205083,94.02104811,69.67777221
6087,Santa Cruz County,California,261547,99.36200378,98.78135353,98.95704842,103.3788443,103.1457662,102.4700913,93.38557577,71.75725242
6089,Shasta County,California,180366,96.91256264,96.3254391,95.63175358,105.5046317,103.4707459,96.62667608,88.73654981,72.1858249
6091,Sierra County,California,3200,101.1313639,100.397088,99.6547756,101.4084507,120.0873362,98.69451697,97.2270364,90.6779661
6093,Siskiyou County,California,42905,99.66958302,98.91249714,98.2540395,107.8818828,108.2859263,96.46109272,93.38354748,89.38714499
6095,Solano County,California,449218,99.61163495,98.97380261,101.2348854,106.2809537,107.7834325,101.9342887,87.47257613,65.02786624
6097,Sonoma County,California,481812,96.71496638,96.12375406,96.9122068,103.9394364,103.7098667,99.89561246,87.1485501,70.19069413
6099,Stanislaus County,California,551430,99.39180491,97.79962741,98.16594883,104.2881429,103.4944835,101.9381762,88.49327597,66.56484036
6101,Sutter County,California,97948,99.98366614,98.90766738,99.10944791,106.7841137,104.0286976,100.1218557,92.30606413,71.66528583
6103,Tehama County,California,64896,99.54492344,99.14167168,98.49325389,106.1610803,104.1571062,100.8745559,91.68925023,77.9109589
6105,Trinity County,California,15670,105.9944788,105.1489687,103.7883436,114.3772242,98.91304348,113.5321101,100.1122754,105.8232932
6107,Tulare County,California,479468,100.1845411,100.0910992,100.4094856,104.252863,102.3561478,101.5228521,91.80332402,69.13098061
6109,Tuolumne County*,California,54204,106.1066961,109.2339288,112.3182659,101.8605562,128.0327557,115.2572234,93.66580005,83.8691796
6111,Ventura County,California,829590,98.71466281,98.0758096,99.74931975,103.4784475,104.2290715,100.1475861,92.03385443,68.8991189
6113,Yolo County,California,220544,94.14255407,95.17668764,95.15061591,95.67486202,96.53644785,98.75522139,86.6941387,67.63984298
6115,Yuba County,Colorado,85722,103.1904807,102.0288573,100.4456328,106.2847336,107.1257732,103.2520325,95.09322866,79.96729354
8001,Adams County,Colorado,533365,103.1889888,101.0179684,103.4235724,105.2763675,107.1064416,106.5636294,92.89567228,64.53623188
8003,Alamosa County,Colorado,16655,97.42769085,100.495301,98.87020494,105.5183946,97.98061389,97.84130688,89.5256917,69.3452381
8005,Arapahoe County,Colorado,656061,99.42579223,96.50026481,97.19553403,104.3213339,105.5853221,101.8074095,87.85299173,62.82434726
8007,Archuleta County,Colorado,14189,98.30887491,100.9210526,104.875805,97.34244495,98.53054911,100.3502627,99.15594855,84.88372093
8009,Baca County,Colorado,3344,102.2988506,99.02014154,98.78875969,115.5080214,110.9144543,100.5665722,93.01310044,79.06976744
8011,Bent County*,Colorado,5681,178.0714635,178.9830508,159.2377796,100,306.4903846,258.432304,117.6576577,81.29032258
8013,Boulder County,Colorado,326831,101.5385279,100.6909796,102.1856122,102.8544507,112.0494158,101.3764469,92.70657164,67.59486366
8014,Broomfield County,Colorado,76860,102.0079899,97.98880843,101.8089822,105.1092233,113.2040283,104.3267776,87.55181174,66.21301775
8015,Chaffee County*,Colorado,20617,112.0218017,113.0586187,112.3076923,111.366539,139.6961064,116.5056699,94.70198675,86
8017,Cheyenne County,Colorado,1727,100.3480278,99.89361702,100.8138352,111.4155251,96.55172414,107.1428571,96.2962963,61.40350877
8019,Clear Creek County,Colorado,9147,110.42098,107.5914424,108.1426649,99.70282318,121.1934156,108.4988086,108.7732919,118.7096774
8021,Conejos County,Colorado,7521,103.3802055,100.2197802,98.86032978,104.9358342,109.9378882,104.9937578,97.69230769,85.79881657
8023,Costilla County,Colorado,3628,108.2663605,106.8341121,98.81422925,119.2419825,106.1946903,107.7306733,108.5714286,77.77777778
8025,Crowley County*,Colorado,5636,279.5286195,241.3793103,226.7326733,116.0606061,647.2027972,392.9618768,109.9307159,106.3157895
8027,Custer County,Colorado,5534,99.0647482,104.954305,97.80793319,93.2346723,106.2953995,91.83673469,103.2171582,97.10144928
8029,Delta County,Colorado,31746,99.15934755,100.3963274,101.0884637,104.3397396,108.297378,98.03269604,94.99009901,80.80614203
8031,Denver County,Colorado,716577,101.7901495,99.81507465,101.8437806,102.8850849,103.9199942,111.0925874,89.02723314,65.44244729
8033,Dolores County,Colorado,2513,122.7836879,106.8158698,104.5300113,121.2264151,133.0543933,130.2721088,118.7096774,80.82191781
8035,Douglas County,Colorado,383906,101.5751918,98.34450597,100.2643235,106.5643503,105.1901642,102.8174639,93.67352178,71.67638932
8037,Eagle County,Colorado,54381,112.3345438,112.9162299,117.7125846,104.542338,119.6030534,112.5065686,112.8065943,103.276131
8039,Elbert County,Colorado,28806,104.0952246,100.2637176,100.8699634,103.7417019,107.0839065,105.6759546,103.5481124,80.32454361
8041,El Paso County,Colorado,744215,103.3135451,101.0528125,99.69242796,107.7639615,114.9052732,100.9011655,89.09252274,64.96116948
8043,Fremont County*,Colorado,50318,140.078248,135.8462713,133.8729702,108.3962035,225.3663224,167.2517035,97.07279693,82.56254738
8045,Garfield County,Colorado,62707,106.3205343,104.0422863,106.2222802,106.5818721,111.4691703,109.973545,100.3545501,68.70967742
8047,Gilpin County,Colorado,5926,112.0214669,111.5531752,108.3009079,94.93087558,123.1046931,113.2055378,115.4822335,80
8049,Grand County,Colorado,15935,116.1557244,113.1030375,112.5695581,107.5572519,122.6373626,113.8454012,119.2911392,107.1748879
8051,Gunnison County,Colorado,17321,118.6442817,118.3513248,114.9352605,122.9813665,123.1645073,116.4383562,112.4092409,96.60194175
8053,Hinsdale County,Colorado,765,116.1016949,105.1020408,104.7120419,136.7346939,135.8490566,96.62921348,110.7142857,134.7826087
8055,Huerfano County,Colorado,7055,102.6716461,99.69088099,127.7761836,110.7205624,108.4437086,106.5703022,96.33099141,91.72932331
8057,Jackson County,Colorado,1309,118.8963211,112.4006359,98.93190921,129.4642857,110.4347826,124.5033113,120.4301075,79.41176471
8059,Jefferson County,Colorado,576366,101.3111845,98.64876049,98.96317105,106.7229724,109.4545775,103.5538763,91.23112029,65.53390611
8061,Kiowa County,Colorado,1384,100.8708273,94.14225941,97.6744186,117.2839506,102.2222222,91.66666667,102.5380711,69.84126984
8063,Kit Carson County,Colorado,6994,101.7888055,129.793757,119.2119565,106.5031983,113.2780083,97.80645161,102.0382166,61.63265306
8065,Lake County,Colorado,7365,114.3480792,115.8395245,113.7576431,103.5626536,119.6116505,123.039807,111.509716,93.61702128
8067,La Plata County,Colorado,56407,102.7132897,102.688948,104.1844879,111.2400958,105.0834934,102.0416667,98.06592209,81.28440367
8069,Larimer County,Colorado,370771,99.66558246,98.82487567,99.6216176,101.9850197,106.3338104,102.7081026,90.12750178,70.92391304
8071,Las Animas County,Colorado,14348,108.4253341,105.5103498,102.4145903,100.353857,131.4125088,108.1528662,104.3478261,79.35034803
8073,Lincoln County*,Colorado,5480,135.193133,141.6629613,130.3691941,107.1057192,192.6070039,152.5362319,109.3933464,80.11363636
8075,Logan County*,Colorado,20619,126.8316832,130.4510497,117.1364608,123.0576441,164.2048029,137.7266046,102.5920873,59.10493827
8077,Mesa County,Colorado,159681,98.60326858,98.67035637,96.28971375,105.4259663,103.8990709,100.9479443,90.05674809,75.10970258
8079,Mineral County,Colorado,944,108.388521,103.3333333,113.3333333,127.8688525,120,103.1746032,96.96969697,131.25
8081,Moffat County,Colorado,13327,108.4623807,107.2308178,107.1272273,110.1956135,109.0678503,109.2783505,109.6896291,82.03125
8083,Montezuma County,Colorado,26531,98.45164186,98.15360745,97.89490862,105.896469,103.7997159,97.53646677,92.42894057,82.81938326
8085,Montrose County,Colorado,44156,98.70398704,96.98324022,97.41365018,104.171961,108.4179643,100.6654923,93.12833386,71.37452711
8087,Morgan County,Colorado,29524,106.7651796,98.83753699,101.1286682,103.7376417,115.3130982,114.3601433,102.3925234,65.15775034
8089,Otero County,Colorado,18136,97.43087307,96.69544825,96.1932503,104.4232437,106.3492063,96.11697028,90.86386251,67.72486772
8091,Ouray County,Colorado,5176,101.244168,97.82703173,99.44303797,104.5576408,98.88888889,102.4615385,99.39086294,108.7719298
8093,Park County,Colorado,18117,114.453125,111.3345521,108.3557606,115.4422789,112.95306,116.350611,113.8346932,107.9497908
8095,Phillips County,Colorado,4476,105.5096419,96.90026954,93.85620915,128.4153005,112.6385809,96.07072692,101.8789144,56.84210526
8097,Pitkin County,Colorado,16640,108.4429413,112.5639153,113.1755312,107.3472544,106.2593145,109.9728015,106.6262249,127.7439024
8099,Prowers County,Colorado,11751,100.9061378,99.75673046,104.2621515,100.992411,110.5747126,101.8167457,96.16270146,71.3740458
8101,Pueblo County,Colorado,169422,98.74480914,96.7440042,96.41990533,105.9345366,105.5149658,100.1334124,89.81042654,67.54890679
8103,Rio Blanco County,Colorado,6569,105.3454204,105.1179896,104.8036466,107.0321812,103.4437086,110.2209945,102.1192053,96.82539683
8105,Rio Grande County,Colorado,11188,100.2864304,98.90971039,100.0163988,101.7585931,104.7281324,96.23893805,102.0979021,83.92857143
8107,Routt County,Colorado,25064,109.5476967,110.7618112,115.6308266,104.8719026,115.4675009,112.2123894,107.2483683,89.05472637
8109,Saguache County,Colorado,6688,100.7805464,103.388726,95.69892473,103.6231884,102.5,94.06175772,105.028463,88.27586207
8111,San Juan County,Colorado,802,119.1256831,129.9003322,106.9090909,92.30769231,106.5217391,130.5555556,131.5789474,126.3157895
8113,San Miguel County,Colorado,7868,116.0944795,114.6156012,117.856049,104.9924357,115.5227033,112.0643432,130.0239234,125.6410256
8115,Sedgwick County,Colorado,2299,101.4899211,97.96954315,98.0317941,96.3562753,95.89041096,120.1834862,104.8710602,75.92592593
8117,Summit County,Colorado,30465,119.2515293,118.4306569,129.0902521,108.9463221,127.9646862,119.7150852,115.7166948,112.6279863
8119,Teller County,Colorado,24617,104.3582932,104.4825775,103.4188853,104.1173687,114.1235241,104.3081761,100.3883495,93.9675174
8121,Washington County,Colorado,4855,110.5377277,106.6666667,98.94222945,112.543554,114.1153082,120.7843137,104.1366906,82.20858896
8123,Weld County,Colorado,359442,103.2043056,100.9065017,101.5856459,104.848225,105.5423239,108.3120662,94.4310911,73.39731286
9110,Capitol Planning Region,Connecticut,975328,95.97019844,na,na,103.2810077,103.5903748,95.88738326,87.78126417,62.5220956
9120,Greater Bridgeport Planning Region,Connecticut,327651,96.21465273,na,na,102.3228491,101.0695187,96.99937253,89.72171683,63.41371515
9130,Lower Connecticut River Valley Planning Region,Connecticut,176215,97.03576979,na,na,106.3735178,103.6262204,97.64573017,92.34752345,64.33077579
9140,Naugatuck Valley Planning Region,Connecticut,456128,95.79502236,na,na,105.8268512,101.7536505,95.67098841,88.35937354,62.62765876
9150,Northeastern Connecticut Planning Region,Connecticut,96692,100.2858504,na,na,107.3805461,108.1036142,100.5913937,94.31318909,66.015625
9160,Northwest Hills Planning Region,Connecticut,113463,99.62173859,na,na,108.753862,105.6507266,99.75045525,95.08896797,70.49733071
9170,South Central Connecticut Planning Region,Connecticut,568158,93.38257318,na,na,102.7592065,98.39647093,92.75160378,87.01693044,61.27973241
9180,Southeastern Connecticut Planning Region,Connecticut,279634,99.96281544,na,na,105.1695143,111.8655184,96.79331795,93.5753176,67.34693878
9190,Western Connecticut Planning Region,Connecticut,623907,96.56433716,na,na,103.2343396,101.8895762,96.95844056,90.94179299,64.54653938
8125,Yuma County,Delaware,9862,103.130793,99.72402917,97.62766385,101.3245033,114.5146089,108.2433759,96.25615764,72.8
10001,Kent County,Delaware,189789,92.27901322,93.31663636,93.25797219,103.3492823,95.27749189,88.4673356,84.97091292,70.75298439
10003,New Castle County,Delaware,578592,94.06982048,93.70862331,94.86465994,101.6463114,98.92674485,93.90348067,86.17571875,65.42632204
10005,Sussex County,District of Columbia,263509,93.89776381,94.44868785,95.87403854,104.2198823,102.0986488,93.48569865,87.44426573,78.28675577
11001,District of Columbia,Florida,678972,90.05141957,90.23837512,89.21138456,99.72514763,86.45512686,99.05866619,80.99643867,58.72956909
12001,Alachua County,Florida,285994,92.9758033,93.59798178,95.14457457,97.52946312,95.72227834,95.62258785,84.21149799,68.81533101
12003,Baker County*,Florida,28368,105.416365,108.9186262,112.2540087,109.2496589,114.6529563,107.2690414,92.89740699,68.67924528
12005,Bay County,Florida,190769,98.43658983,98.48574417,97.48284046,104.6273927,103.5958333,99.14378628,89.89084651,78.25471698
12007,Bradford County*,Florida,27858,112.4780718,120.4111842,131.5411574,105.0831202,141.4016872,126.4132231,90.75712881,61.6969697
12009,Brevard County,Florida,643979,97.35492867,95.72068307,96.03586745,107.1851936,105.8710175,95.49669534,91.34432258,74.95470014
12011,Broward County,Florida,1962531,96.36836823,94.62724527,94.78672986,103.4369623,99.72340296,97.63642167,90.56495636,68.78830475
12013,Calhoun County*,Florida,13470,117.6793794,120.2114804,117.3154362,107.6706545,151.5568429,130.7244502,91.63237311,79.05759162
12015,Charlotte County,Florida,206134,96.94456653,95.04311366,92.25017682,107.9253176,111.4855434,92.32908152,91.94786353,93.19908143
12017,Citrus County,Florida,166696,95.087013,93.9521368,92.8426925,106.2984868,105.8866332,91.62920146,88.85833906,91.28205128
12019,Clay County,Florida,232439,97.61692215,96.86575574,96.63991466,106.0105398,100.7350591,96.50831278,92.26331595,65.98639456
12021,Collier County,Florida,404310,97.09459624,96.88743299,100.5197052,103.7460479,107.9369595,95.919083,89.74413036,93.76414718
12023,Columbia County,Florida,73063,104.3891795,107.6093986,104.7241132,102.4011136,119.0028107,108.2359882,93.15178674,83.28611898
12027,DeSoto County*,Florida,35979,127.1688344,130.6396194,130.881747,104.9231645,171.8722787,149.3944637,99.59339871,96.58536585
12029,Dixie County*,Florida,17465,120.4063604,116.707087,111.6845329,105.1190476,156.8152031,131.0143388,103.3978495,100.1960784
12031,Duval County,Florida,1030822,94.02064766,94.1022849,93.82918975,104.5467716,98.12077206,93.18107311,84.01598497,57.44998368
12033,Escambia County,Florida,326928,97.04191227,99.56793056,99.76628786,108.7875828,105.2538818,94.97629083,84.89602923,61.85079088
12035,Flagler County,Florida,131439,93.94292628,92.57844159,93.36571091,106.485281,99.88273725,89.24549889,89.0716043,89.68434083
12037,Franklin County*,Florida,12594,114.6948517,133.5969181,103.1908366,110.3975535,164.7683398,114.4119646,95.61933535,90.81632653
12039,Gadsden County,Florida,43833,91.56942441,90.89176987,90.50771696,101.048218,93.19953235,93.60534888,85.68599208,58.11659193
